longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
116.15976,40.62053,中国,北京市,延庆区,延庆区,香营乡
116.59832,40.55982,中国,北京市,怀柔区,怀柔区,琉璃庙镇
116.58043,40.47235,中国,北京市,怀柔区,怀柔区,雁栖镇
115.71509,40.05377,中国,北京市,门头沟区,门头沟区,斋堂镇
116.08342,40.09337,中国,北京市,海淀区,海淀区,苏家坨镇
115.63628,40.00794,中国,北京市,门头沟区,门头沟区,斋堂镇
116.99264,40.62387,中国,北京市,密云区,密云区,不老屯镇
116.15309,40.46559,中国,北京市,延庆区,延庆区,永宁镇
116.31797,40.31147,中国,北京市,昌平区,昌平区,延寿镇
116.47813,40.87275,中国,北京市,怀柔区,怀柔区,宝山镇
116.6977,40.7782,中国,北京市,怀柔区,怀柔区,汤河口镇
115.84658,40.0674,中国,北京市,门头沟区,门头沟区,雁翅镇
115.87191,40.00672,中国,北京市,门头沟区,门头沟区,雁翅镇
116.45746,40.62155,中国,北京市,延庆区,延庆区,珍珠泉乡
115.79473,40.4583,中国,北京市,延庆区,延庆区,张山营镇
116.87601,40.1542,中国,北京市,顺义区,顺义区,杨镇
116.81305,40.1981,中国,北京市,顺义区,顺义区,木林镇
116.86698,40.38427,中国,北京市,密云区,密云区,鼓楼街道
115.83882,39.69584,中国,北京市,房山区,房山区,周口店镇
115.83641,39.57673,中国,北京市,房山区,房山区,大石窝镇
115.95692,39.62928,中国,北京市,房山区,房山区,石楼镇
116.61806,39.61892,中国,北京市,大兴区,大兴区,采育镇
116.17983,39.79232,中国,北京市,丰台区,丰台区,王佐镇
116.62583,39.8821,中国,北京市,朝阳区,朝阳区,黑庄户乡
115.88423,39.70314,中国,北京市,房山区,房山区,周口店镇
115.94404,39.58181,中国,北京市,房山区,房山区,韩村河镇
116.40785,39.6458,中国,北京市,大兴区,大兴区,魏善庄镇
116.28262,39.88563,中国,北京市,丰台区,丰台区,六里桥街道
117.0561,40.56401,中国,北京市,密云区,密云区,高岭镇
117.09717,40.54257,中国,北京市,密云区,密云区,太师屯镇
117.23254,40.65837,中国,北京市,密云区,密云区,古北口镇
117.29307,40.63474,中国,北京市,密云区,密云区,新城子镇
117.07392,40.53527,中国,北京市,密云区,密云区,太师屯镇
117.16579,40.48264,中国,北京市,密云区,密云区,北庄镇
117.32516,40.64082,中国,北京市,密云区,密云区,新城子镇
117.35383,40.60054,中国,北京市,密云区,密云区,新城子镇
117.00779,40.4482,中国,北京市,密云区,密云区,穆家峪镇
117.0482,40.4314,中国,北京市,密云区,密云区,巨各庄镇
117.02761,40.35446,中国,北京市,密云区,密云区,巨各庄镇
117.14307,40.3598,中国,北京市,平谷区,平谷区,镇罗营镇
117.03879,40.0635,中国,北京市,平谷区,平谷区,马坊镇
116.78,40.36292,中国,北京市,密云区,密云区,十里堡镇
116.69326,40.39198,中国,北京市,怀柔区,怀柔区,怀北镇
116.79656,40.29806,中国,北京市,密云区,密云区,河南寨镇
116.81008,40.31828,中国,北京市,密云区,密云区,河南寨镇
116.34654,40.14377,中国,北京市,昌平区,昌平区,百善镇
116.85522,40.7623,中国,北京市,密云区,密云区,冯家峪镇
116.35464,40.57974,中国,北京市,延庆区,延庆区,四海镇
116.6086,40.63003,中国,北京市,怀柔区,怀柔区,琉璃庙镇
116.65651,40.60405,中国,北京市,怀柔区,怀柔区,琉璃庙镇
116.89602,40.54334,中国,北京市,密云区,密云区,不老屯镇
116.52972,40.47089,中国,北京市,怀柔区,怀柔区,雁栖镇
116.42315,40.53175,中国,北京市,延庆区,延庆区,四海镇
116.47123,40.46709,中国,北京市,怀柔区,怀柔区,渤海镇
116.90351,40.35474,中国,北京市,密云区,密云区,巨各庄镇
116.1887,40.34516,中国,北京市,昌平区,昌平区,十三陵镇
115.96601,40.28944,中国,北京市,延庆区,延庆区,八达岭镇
116.18116,40.18527,中国,北京市,昌平区,昌平区,马池口镇
116.99625,40.14074,中国,北京市,平谷区,平谷区,峪口镇
115.99619,40.10516,中国,北京市,昌平区,昌平区,流村镇
115.91638,40.06664,中国,北京市,门头沟区,门头沟区,雁翅镇
115.99386,40.07592,中国,北京市,门头沟区,门头沟区,妙峰山镇
116.24327,40.00984,中国,北京市,海淀区,海淀区,青龙桥街道
116.28007,40.00304,中国,北京市,海淀区,海淀区,青龙桥街道
116.31692,40.00573,中国,北京市,海淀区,海淀区,清华园街道
116.8113,40.77974,中国,北京市,怀柔区,怀柔区,长哨营满族乡
116.81,40.62815,中国,北京市,密云区,密云区,石城镇
116.20405,40.52813,中国,北京市,延庆区,延庆区,永宁镇
115.98558,40.40084,中国,北京市,延庆区,延庆区,大榆树镇
116.046,40.41771,中国,北京市,延庆区,延庆区,大榆树镇
116.31942,40.12461,中国,北京市,昌平区,昌平区,沙河镇
116.08261,40.08063,中国,北京市,海淀区,海淀区,苏家坨镇
116.02938,40.08929,中国,北京市,昌平区,昌平区,流村镇
115.97106,40.05625,中国,北京市,门头沟区,门头沟区,妙峰山镇
115.85585,40.02928,中国,北京市,门头沟区,门头沟区,雁翅镇
116.47059,40.85745,中国,北京市,怀柔区,怀柔区,宝山镇
116.61315,40.97702,中国,北京市,怀柔区,怀柔区,喇叭沟门满族乡
116.6478,40.94654,中国,北京市,怀柔区,怀柔区,喇叭沟门满族乡
116.80393,40.72437,中国,北京市,密云区,密云区,冯家峪镇
116.79772,40.73856,中国,北京市,密云区,密云区,冯家峪镇
116.71966,40.82507,中国,北京市,怀柔区,怀柔区,长哨营满族乡
116.62883,40.79419,中国,北京市,怀柔区,怀柔区,汤河口镇
116.50786,40.71938,中国,北京市,怀柔区,怀柔区,宝山镇
116.32038,40.74566,中国,北京市,延庆区,延庆区,千家店镇
116.30675,40.71078,中国,北京市,延庆区,延庆区,千家店镇
116.16619,40.68472,中国,河北省,张家口市,赤城县,后城镇
116.16325,40.67112,中国,河北省,张家口市,赤城县,后城镇
116.19177,40.62786,中国,北京市,延庆区,延庆区,香营乡
116.10271,40.34836,中国,北京市,延庆区,延庆区,井庄镇
115.6881,40.11031,中国,北京市,门头沟区,门头沟区,斋堂镇
115.57549,40.06831,中国,北京市,门头沟区,门头沟区,斋堂镇
115.81172,40.09651,中国,北京市,门头沟区,门头沟区,雁翅镇
116.14044,40.03907,中国,北京市,海淀区,海淀区,温泉镇
116.02867,40.22875,中国,北京市,昌平区,昌平区,南口镇
116.47721,40.57379,中国,北京市,延庆区,延庆区,珍珠泉乡
116.07876,40.23193,中国,北京市,昌平区,昌平区,南口镇
116.81597,40.10717,中国,北京市,顺义区,顺义区,杨镇
116.90639,40.39981,中国,北京市,密云区,密云区,穆家峪镇
116.89198,40.42209,中国,北京市,密云区,密云区,穆家峪镇
116.62153,41.00234,中国,北京市,怀柔区,怀柔区,喇叭沟门满族乡
115.65279,39.97075,中国,北京市,门头沟区,门头沟区,斋堂镇
115.88295,39.95826,中国,北京市,门头沟区,门头沟区,大台街道
116.0536,39.91574,中国,北京市,门头沟区,门头沟区,龙泉镇
116.12847,39.91463,中国,北京市,门头沟区,门头沟区,永定镇
116.23402,39.96862,中国,北京市,海淀区,海淀区,四季青镇
115.88175,39.87789,中国,北京市,房山区,房山区,佛子庄乡
115.70775,39.82351,中国,北京市,房山区,房山区,史家营乡
115.51462,39.76161,中国,北京市,房山区,房山区,蒲洼乡
116.08553,39.74598,中国,北京市,房山区,房山区,青龙湖镇
116.86611,39.74581,中国,北京市,通州区,通州区,漷县镇
115.72602,39.64284,中国,北京市,房山区,房山区,张坊镇
116.13703,39.70463,中国,北京市,房山区,房山区,良乡镇
116.89487,39.68564,中国,北京市,通州区,通州区,漷县镇
115.67769,39.61403,中国,北京市,房山区,房山区,张坊镇
116.37473,39.47529,中国,北京市,大兴区,大兴区,榆垡镇
115.67781,39.81004,中国,北京市,房山区,房山区,史家营乡
115.65703,39.77649,中国,北京市,房山区,房山区,霞云岭乡
115.82024,39.75764,中国,北京市,房山区,房山区,南窖乡
116.19661,39.99348,中国,北京市,海淀区,海淀区,香山街道
116.89913,39.80658,中国,北京市,通州区,通州区,西集镇
116.84657,39.79691,中国,北京市,通州区,通州区,西集镇
115.97931,39.74782,中国,北京市,房山区,房山区,东风街道
116.41328,39.57527,中国,北京市,大兴区,大兴区,礼贤镇
116.58154,39.9427,中国,北京市,朝阳区,朝阳区,东坝乡
115.51311,39.92705,中国,北京市,门头沟区,门头沟区,清水镇
115.67635,39.86403,中国,北京市,房山区,房山区,史家营乡
115.96163,39.93639,中国,北京市,门头沟区,门头沟区,王平镇
116.02141,39.89626,中国,北京市,门头沟区,门头沟区,潭柘寺镇
116.74351,39.88496,中国,北京市,通州区,通州区,潞城镇
116.8507,39.6727,中国,北京市,通州区,通州区,永乐店镇
116.85177,39.72142,中国,北京市,通州区,通州区,漷县镇
116.53976,39.74001,中国,北京市,通州区,通州区,马驹桥镇
116.01149,39.68807,中国,北京市,房山区,房山区,城关街道
116.24151,39.70361,中国,北京市,大兴区,大兴区,北臧村镇
116.02849,39.78408,中国,北京市,房山区,房山区,青龙湖镇
116.163,39.80435,中国,北京市,丰台区,丰台区,王佐镇
115.86192,39.7158,中国,北京市,房山区,房山区,周口店镇
115.84405,39.7034,中国,北京市,房山区,房山区,周口店镇
116.54337,39.63342,中国,北京市,大兴区,大兴区,安定镇
116.32531,39.46603,中国,北京市,大兴区,大兴区,榆垡镇
115.639,39.84318,中国,北京市,房山区,房山区,史家营乡
115.80227,39.95316,中国,北京市,门头沟区,门头沟区,斋堂镇
116.02687,39.96157,中国,北京市,门头沟区,门头沟区,王平镇
116.69013,39.91595,中国,北京市,通州区,通州区,通运街道
116.83584,39.75151,中国,北京市,通州区,通州区,漷县镇
116.54493,39.82093,中国,北京市,通州区,通州区,台湖镇
116.50766,39.8079,中国,北京市,大兴区,大兴区,荣华街道
116.54645,39.73663,中国,北京市,通州区,通州区,马驹桥镇
116.45809,39.72248,中国,北京市,大兴区,大兴区,青云店镇
116.4873,39.81728,中国,北京市,朝阳区,朝阳区,小红门乡
116.43255,39.70232,中国,北京市,大兴区,大兴区,青云店镇
116.31832,39.69255,中国,北京市,大兴区,大兴区,天宫院街道
116.33057,39.76574,中国,北京市,大兴区,大兴区,高米店街道
115.96917,39.67627,中国,北京市,房山区,房山区,城关街道
115.86091,39.76116,中国,北京市,房山区,房山区,南窖乡
115.89549,39.78695,中国,北京市,房山区,房山区,佛子庄乡
115.92041,39.79857,中国,北京市,房山区,房山区,河北镇
115.72355,39.54823,中国,北京市,房山区,房山区,大石窝镇
115.85389,39.58966,中国,北京市,房山区,房山区,长沟镇
115.91943,39.60732,中国,北京市,房山区,房山区,韩村河镇
116.3581,39.56679,中国,北京市,大兴区,大兴区,礼贤镇
116.59996,39.66401,中国,北京市,大兴区,大兴区,长子营镇
116.7755,39.60105,中国,北京市,通州区,通州区,永乐店镇
116.33651,39.47025,中国,北京市,大兴区,大兴区,榆垡镇
116.2859,39.86755,中国,北京市,丰台区,丰台区,六里桥街道
116.33056,39.86087,中国,北京市,丰台区,丰台区,太平桥街道
116.2613,39.95231,中国,北京市,海淀区,海淀区,四季青镇
116.34228,39.85905,中国,北京市,丰台区,丰台区,太平桥街道
116.34207,39.84096,中国,北京市,丰台区,丰台区,玉泉营街道
116.24579,39.83864,中国,北京市,丰台区,丰台区,宛平街道
116.4368,39.97474,中国,北京市,朝阳区,朝阳区,太阳宫乡
116.43194,39.85159,中国,北京市,丰台区,丰台区,东铁匠营街道
115.90835,39.733,中国,北京市,房山区,房山区,周口店镇
115.88748,39.94599,中国,北京市,门头沟区,门头沟区,大台街道
116.90076,39.77396,中国,北京市,通州区,通州区,西集镇
117.05087,40.07761,中国,北京市,平谷区,平谷区,东高村镇
117.35562,40.63453,中国,北京市,密云区,密云区,新城子镇
117.16997,40.58228,中国,北京市,密云区,密云区,太师屯镇
117.01781,40.31845,中国,北京市,平谷区,平谷区,大华山镇
117.02751,40.13583,中国,北京市,平谷区,平谷区,马昌营镇
117.07246,40.65649,中国,北京市,密云区,密云区,高岭镇
117.20667,40.5789,中国,北京市,密云区,密云区,太师屯镇
117.00134,40.56724,中国,北京市,密云区,密云区,不老屯镇
117.03205,40.09043,中国,北京市,平谷区,平谷区,东高村镇
117.1396,40.26477,中国,北京市,平谷区,平谷区,熊儿寨乡
115.94204,40.45518,中国,北京市,延庆区,延庆区,延庆镇
116.93763,40.38436,中国,北京市,密云区,密云区,巨各庄镇
116.85189,40.24766,中国,北京市,顺义区,顺义区,龙湾屯镇
116.65223,40.24867,中国,北京市,顺义区,顺义区,牛栏山镇
116.1709,40.12195,中国,北京市,海淀区,海淀区,上庄镇
116.88655,40.16453,中国,北京市,顺义区,顺义区,杨镇
116.86505,40.10069,中国,北京市,顺义区,顺义区,大孙各庄镇
116.84883,40.08785,中国,北京市,顺义区,顺义区,杨镇
116.62176,40.86031,中国,北京市,怀柔区,怀柔区,喇叭沟门满族乡
116.53566,40.75842,中国,北京市,怀柔区,怀柔区,宝山镇
116.86598,40.74783,中国,北京市,密云区,密云区,冯家峪镇
116.45724,40.69374,中国,北京市,延庆区,延庆区,千家店镇
116.93999,40.67296,中国,北京市,密云区,密云区,冯家峪镇
116.11868,40.55998,中国,北京市,延庆区,延庆区,旧县镇
116.51164,40.62666,中国,北京市,延庆区,延庆区,珍珠泉乡
116.56368,40.58232,中国,北京市,怀柔区,怀柔区,琉璃庙镇
116.67995,40.62177,中国,北京市,怀柔区,怀柔区,琉璃庙镇
116.02625,40.49144,中国,北京市,延庆区,延庆区,沈家营镇
116.01835,40.47657,中国,北京市,延庆区,延庆区,沈家营镇
116.03996,40.47742,中国,北京市,延庆区,延庆区,沈家营镇
116.81303,40.523,中国,北京市,密云区,密云区,石城镇
115.91311,40.42947,中国,北京市,延庆区,延庆区,康庄镇
116.06623,40.38231,中国,北京市,延庆区,延庆区,井庄镇
116.21435,40.2887,中国,北京市,昌平区,昌平区,十三陵镇
116.15487,40.20427,中国,北京市,昌平区,昌平区,马池口镇
116.60644,40.19515,中国,北京市,顺义区,顺义区,赵全营镇
116.73517,40.61195,中国,北京市,密云区,密云区,石城镇
116.911,40.3213,中国,北京市,密云区,密云区,东邵渠镇
116.73007,40.77225,中国,北京市,怀柔区,怀柔区,长哨营满族乡
116.46425,40.78256,中国,北京市,怀柔区,怀柔区,宝山镇
116.5422,40.69282,中国,北京市,怀柔区,怀柔区,宝山镇
116.50781,39.9745,中国,北京市,朝阳区,朝阳区,将台乡
115.51155,39.70926,中国,北京市,房山区,房山区,蒲洼乡
115.84073,39.65742,中国,北京市,房山区,房山区,韩村河镇
116.04327,39.98651,中国,北京市,门头沟区,门头沟区,妙峰山镇
115.74729,39.77844,中国,北京市,房山区,房山区,霞云岭乡
116.52046,39.83926,中国,北京市,朝阳区,朝阳区,十八里店乡
115.68424,39.86949,中国,北京市,房山区,房山区,史家营乡
116.01471,39.64871,中国,北京市,房山区,房山区,石楼镇
115.5537,39.84591,中国,北京市,门头沟区,门头沟区,清水镇
115.65568,39.85013,中国,北京市,房山区,房山区,史家营乡
115.95314,39.82086,中国,北京市,房山区,房山区,河北镇
115.57721,39.78874,中国,北京市,房山区,房山区,霞云岭乡
115.86366,39.59606,中国,北京市,房山区,房山区,长沟镇
116.24236,39.63044,中国,北京市,大兴区,大兴区,庞各庄镇
115.49066,39.70321,中国,北京市,房山区,房山区,蒲洼乡
116.19243,39.94504,中国,北京市,石景山区,石景山区,苹果园街道
115.7792,39.7458,中国,北京市,房山区,房山区,霞云岭乡
116.27767,39.5072,中国,北京市,大兴区,大兴区,榆垡镇
115.5337,39.71253,中国,北京市,房山区,房山区,蒲洼乡
116.42265,39.5188,中国,河北省,廊坊市,广阳区,九州镇
116.79937,39.74593,中国,北京市,通州区,通州区,漷县镇
116.29275,39.75162,中国,北京市,大兴区,大兴区,黄村镇
117.00911,40.3594,中国,北京市,密云区,密云区,巨各庄镇
117.3552,40.59846,中国,北京市,密云区,密云区,新城子镇
